conceptID,term,Type,MTurk_E,MTurk_P,MTurk_A,US_E,US_P,US_A
575,ostracize,Behaviors,-2.7445545,.9752475,.73069304,-2.73,1.09,.52999997
576,outdo,Behaviors,.8961165,1.5135922,1.5009804,.61000001,1.66,1.1900001
577,outwit,Behaviors,1.1225491,1.7235295,.95784312,1.08,1.92,1.05
578,overcharge,Behaviors,-2.6950979,.06176471,.05882353,-2.77,.62,.27000001
579,overlook,Behaviors,-2.188,.088118814,-.61584157,-1.95,.18000001,-.64999998
580,overwhelm,Behaviors,-1.3901961,1.2079208,1.7049019,-1.02,1.59,1.8099999
581,overwork,Behaviors,-2.2434344,1.1484848,1.7939394,-2.0999999,1.21,1.16
582,pacify,Behaviors,1.0633663,.8178218,-.82574254,.88999999,1.17,-.83999997
583,pamper,Behaviors,1.8184466,1.3572816,.27254903,1.1799999,1.25,-.1
584,parody,Behaviors,.093617022,.58947366,1.5852631,-.0099999998,.80000001,1.46
585,patronize,Behaviors,-2.0125,-.17731959,.94639176,-1.77,.31,.91000003
586,pay,Behaviors,1.9266666,1.387619,.40857142,1.95,1.84,.090000004
587,pay_for,Behaviors,1.5656565,1.520202,.46565658,1.9299999,1.77,-.15000001
588,peek_at,Behaviors,-.83679247,-.36792451,-1.090566,-1.3200001,-.47,-.88
589,peep_at,Behaviors,-2.3932693,-.56116503,-1.2466019,-2.1900001,-1.09,-1.5
590,penalize,Behaviors,-1.0059114,1.6772277,1.0980295,-.49000001,1.79,.41
591,persecute,Behaviors,-2.2070708,1.4232323,1.7444445,-1.6799999,1.5700001,.88
592,persuade,Behaviors,.99313724,1.445098,1.1117647,.81999999,1.96,.63
593,pester,Behaviors,-2.1136842,-.23052631,2.0494738,-2.1500001,.20999999,1.72
594,pet,Behaviors,.93636364,.54343432,-.5060606,.28,.28,-.58999997
595,photograph,Behaviors,1.4163793,.84482759,.036206894,1.15,1.03,-.079999998
596,pity,Behaviors,-.065934069,-.090109892,-.93186814,-.44,-.079999998,-1.1
597,placate,Behaviors,.16455697,-.030379752,-.14177215,.64999998,.86000001,-.93000001
598,play_with,Behaviors,1.8529412,.8843137,1.9633664,2.54,1.64,1.6799999
599,please,Behaviors,2.5336537,1.6682693,.59326923,2.3900001,1.6799999,.16
600,plot_against,Behaviors,-2.7413461,.96826923,.086538456,-2.49,.69999999,-.81999999
601,poison,Behaviors,-3.6929824,1.1385965,-.99380529,-3.5999999,1.48,-.75
602,pooh_pooh,Behaviors,-1.7483146,-.29886365,.27011493,-1.37,-.20999999,.47
603,praise,Behaviors,2.7676768,1.7666667,1.1646465,2.5899999,2.04,.83999997
604,pray_for,Behaviors,2.5310678,1.4563106,-1.5,2.9300001,2.1600001,-1.8099999
605,pray_with,Behaviors,1.7389474,1.0791667,-1.775,2.04,1.9,-1.3200001
606,preach_to,Behaviors,-.24545455,.73232323,1.6212121,.33000001,1.09,1.58
607,prod,Behaviors,-.847,.55400002,1.075,-.79000002,.12,.51999998
608,prompt,Behaviors,1.007767,1.0165049,.78834951,.75,.82999998,.22
609,propose_marriage_to,Behaviors,2.7721155,2.539423,.97500002,2.8199999,2.96,.94
610,prosecute,Behaviors,.096590914,2.2227273,1.3045454,-.43000001,2.6600001,1.21
611,proselytize,Behaviors,-.57833332,.94166666,1.3949152,-.94,.16,.16
612,protect,Behaviors,3.1597123,2.7179856,1.2741007,3.23,2.95,.63999999
613,provoke,Behaviors,-2.2056074,.6962617,1.8485981,-1.84,1.12,1.48
614,psychoanalyze,Behaviors,.30208334,1.1402062,-.5969072,.1,1.27,-.60000002
615,pull_away_from,Behaviors,-.82912624,.65631068,-.0097087398,-.81,.93000001,-.60000002
616,punch,Behaviors,-3.0669904,1.5126214,2.7805824,-2.55,1.34,2.3900001
617,punish,Behaviors,-.89532709,1.6654205,1.206542,-.94999999,1.39,.85000002
618,pursue,Behaviors,.45631069,1.2436893,1.4538461,1.21,1.36,.95999998
619,push,Behaviors,-1.808046,.98295456,1.8602272,-1.83,1.04,1.5
620,quarrel_with,Behaviors,-2.0090001,.141,2.303,-1.61,.25999999,1.76
621,query,Behaviors,.68914729,.55581397,.66511625,.43000001,.55000001,.17
622,question,Behaviors,.77766991,1.1543689,.76796114,.56,1.25,.51999998
623,quibble_with,Behaviors,-1.5878788,-.22323231,1.5030303,-.88999999,-.23,.94999999
624,quiet,Behaviors,.44497606,.27142856,-1.5366666,-.34999999,1.3200001,-.36000001
625,quiz,Behaviors,.69793814,1.0556701,.88453609,.61000001,.86000001,.34
626,raise_the_pay_of,Behaviors,2.6546392,2.298969,.51340204,2.55,2.29,.38999999
627,rant_at,Behaviors,-1.7319149,.50105262,2.4694736,-1.66,.18000001,2.1900001
628,rape,Behaviors,-3.7060606,1.2555555,2.6848485,-4.1799998,.47999999,1.35
629,ravish,Behaviors,-.23027523,1.3675926,1.9954128,.23999999,1.24,1.42
630,reason_with,Behaviors,2.575701,1.7785046,.32523364,2.5999999,2.1700001,-.44
631,reassure,Behaviors,2.6567011,1.743299,.40206185,2.8499999,2.23,-.23999999
632,rebel_against,Behaviors,-.04803922,1.612745,1.8892157,-.059999999,1.84,1.9299999
633,rebuff,Behaviors,-.78541666,.80000001,.81145835,-.58999997,1.01,.88
634,rebuke,Behaviors,-.35714287,1.0945054,1.2142857,-.5,1.28,1.15
635,reform,Behaviors,1.429703,1.628,.87029701,.69,1.72,-.039999999
636,refuse,Behaviors,-.67623764,1.2504951,.63960397,-.87,1.28,.63999999
637,rehabilitate,Behaviors,2.7775509,2.2071428,.48571429,3.03,2.5699999,-.68000001
638,reject,Behaviors,-1.3686274,1.1421568,.29117647,-1.33,.95999998,.30000001
639,relish,Behaviors,1.3935484,.53978497,.4688172,.83999997,.91000003,.34999999
640,remember,Behaviors,2.4782178,1.4267327,-.65643567,2.26,1.8200001,-.1
641,remind,Behaviors,1.910989,1.1377778,.44333333,1.71,1.3099999,.23999999
642,renounce,Behaviors,-1.45,.90882355,.87450981,-1.46,1.4400001,.72000003
643,repel,Behaviors,-1.1559139,1.1731182,1.0139785,-1.4400001,1.34,.67000002
644,reply_to,Behaviors,1.7910891,.71881187,.66534656,2.3599999,1.41,.75999999
645,reprimand,Behaviors,-.79354841,1.5182796,1.4107527,-.40000001,1.63,1.12
646,reproach,Behaviors,-.93678159,.64942527,.92413795,-.67000002,.57999998,.64999998
647,repulse,Behaviors,-2.4595745,.50425529,.84468085,-2.3499999,.75,.51999998
648,request_something_from,Behaviors,.4089109,-.21683168,.42772278,.30000001,.25,-.37
649,rescue,Behaviors,3.5250001,3.0778847,2.6730769,3.45,3.29,1.91
650,respect,Behaviors,2.8961539,2.1028845,-.23653847,3.3499999,2.5,-.60000002
651,restrain,Behaviors,-.99489796,1.9724489,2.167347,-1.1,1.66,1.6799999
652,retaliate_against,Behaviors,-1.8515152,.79292929,1.5656565,-1.2,.89999998,1.6
653,revere,Behaviors,1.3364706,.29166666,-.3595238,1.61,1.42,-.66000003
654,reward,Behaviors,2.7713234,2.0345588,.97259259,2.53,2.02,.68000001
655,rib,Behaviors,-.76382977,.093617022,1.2904255,-1.15,.039999999,.89999998
656,ridicule,Behaviors,-2.5999999,.20952381,1.9048077,-3,-.050000001,1.4
657,rob,Behaviors,-3.5269566,.86260867,1.7868421,-3.5799999,.75999999,2.0599999
658,rouse,Behaviors,.27093023,1.1470588,1.6882353,.63,1.14,1.35
659,save,Behaviors,3.5227723,3.1544554,2.1949999,3.53,3.3900001,1.8099999
660,say_farewell_to,Behaviors,-.40543479,.1673913,-.3347826,-.28,.75999999,-.88999999
661,scare,Behaviors,-1.7058823,.75294119,1.9901961,-1.41,1.0700001,1.7
662,scheming,Behaviors,-2.7041237,.38659793,.46020409,-2.1300001,.83999997,-.5
663,scoff_at,Behaviors,-2.0216217,-.045945946,.86576575,-2,-.12,.75
664,scold,Behaviors,-1.2058823,.74215686,1.6284313,-1.34,1.48,1.52
665,scorn,Behaviors,-2.0580645,.89255321,1.456383,-1.83,1.0599999,1.12
666,scowl_at,Behaviors,-2.0529411,.1627451,-.016666664,-1.89,.30000001,-.079999998
667,scratch,Behaviors,-1.5531915,.29042554,1.2329787,-1.41,.20999999,.88999999
668,scream_at,Behaviors,-2.435849,.89528304,2.9877357,-2.3699999,1.36,3.3
669,scrutinize,Behaviors,-.76346153,.58557689,.44761905,-1.7,0,.5
670,search,Behaviors,-.70666665,1.3611112,1.1344445,-.23,.74000001,.56
671,seduce,Behaviors,.29100001,1.6475247,.35940593,.56999999,1.8099999,-.30000001
672,seek_advice_from,Behaviors,2.0541666,.36145833,.328125,2.1900001,1.26,-.52999997
673,seize,Behaviors,-1.7504951,1.5722772,2.0247524,-1.95,1.89,1.66
674,sell_something_to,Behaviors,1.0663462,1.010577,1.15,.91000003,1.16,1.03
675,sentence,Behaviors,.098245621,2.4508772,.62105262,-.34999999,2.6300001,.2
676,serenade,Behaviors,2.1096153,1.2663461,1.2490385,2.24,1.6,0
677,serve,Behaviors,1.5157895,.11473685,.9063158,1.49,.77999997,-.19
678,sexually_arouse,Behaviors,2.0645833,2.0082474,1.0948453,2.28,2.3399999,.95999998
679,sexually_proposition,Behaviors,-.88800001,.75300002,1.075,-1.12,1,.5
680,shaft,Behaviors,-2.7647727,.68620688,1.1977011,-2.5599999,.73000002,.88999999
681,shake_hands_with,Behaviors,2.0225489,1.3862745,.4509804,2.23,1.6799999,.27000001
682,shame,Behaviors,-2.6069307,-.066336632,1.0980198,-2.6199999,.61000001,.67000002
683,share_something_with,Behaviors,2.8211539,1.9605769,.46346155,2.53,2.0999999,.0099999998
684,shield,Behaviors,2.4731958,2.3309278,1.4649484,2.3699999,2.78,1.11
685,shock,Behaviors,-.96274507,1.1245098,1.9362745,-.69,1.4400001,1.79
686,shoot,Behaviors,-3.0580001,1.6109999,2.97,-3.5999999,1.34,3.0699999
687,short_change,Behaviors,-2.8245099,-.33529413,.10784314,-2.5,-.31,0
688,shout_at,Behaviors,-1.7553191,.79893619,2.4797871,-1.38,1.37,2.6900001
689,shove,Behaviors,-2.8117647,1.1627451,2.2147059,-2.51,1.01,1.72
690,show_something_to,Behaviors,1.3177778,.8186813,.53076923,1.1,.94,.02
691,shun,Behaviors,-2.427,.28400001,-.35100001,-2.29,.75,-.25999999
692,shush,Behaviors,-.75480771,.36057693,.32884616,-.88999999,.56999999,.56
693,sicken,Behaviors,-2.8178947,.26210526,.45684209,-2.76,.81999999,.090000004
694,silence,Behaviors,-1.023913,1.3543478,.49347827,-1.02,1.3200001,.49000001
695,sing_to,Behaviors,2.0784092,1.3443182,1.503409,2.28,1.74,1.66
696,sit_next_to,Behaviors,.88333333,.16444445,-.7922222,1.08,.60000002,-.38999999
697,slander,Behaviors,-3.0153847,-.13365385,1.1875,-3.1800001,.69,1.4
698,slap,Behaviors,-2.5386138,.77821779,2.5178218,-2.5,.92000002,2.4300001
699,slay,Behaviors,-3.1306121,1.8510205,2.439796,-3.26,1.87,1.28
700,sleep_with,Behaviors,1.65,1.3,1.1215909,1.15,2.21,1.25
701,slug,Behaviors,-2.6181817,1.3613636,2.2545455,-2.72,1.0599999,1.45
702,smile_at,Behaviors,2.9115384,1.875,-.2701923,3.1600001,2.5999999,-.40000001
703,smirk_at,Behaviors,-.56129032,-.13440859,-.33225808,-.75999999,.34999999,-.44999999
704,smother,Behaviors,-2.9752476,1.3544555,1.0069307,-2.0899999,.88,.28
705,snarl_at,Behaviors,-2.264035,.16228069,1.3807018,-2.48,.19,1.39
706,sneer_at,Behaviors,-2.2390475,-.31523809,.064761907,-2.0999999,-.22,.13
707,snub,Behaviors,-2.3030303,.2050505,-.16060607,-1.83,0,-.090000004
708,snuggle,Behaviors,2.7557895,1.2084211,-1.4989474,2.73,1.3,-1.95
709,sock,Behaviors,-2.4752576,.8917526,2.4226804,-2.6500001,.94,2.22
710,soothe,Behaviors,3.0762377,1.8514851,-.99603963,2.8599999,1.96,-1.5599999
711,speak_to,Behaviors,1.5818182,1.0852273,1.2102273,2.3099999,1.52,1.6900001
712,spoil,Behaviors,-.28396225,.86603773,.73301888,-.69,1.03,.67000002
713,spurn,Behaviors,-2.1569767,.17529412,.80697674,-1.53,.30000001,.82999998
714,stab,Behaviors,-3.6436894,1.7990291,2.5932038,-3.6400001,1.89,2.28
715,stall,Behaviors,-.96774197,.62234044,.086170211,-.91000003,.07,-.18000001
716,stammer_at,Behaviors,-1.05,-.94591832,.38265306,-1,-.73000002,.57999998
717,stare_at,Behaviors,-1.2596154,-.21730769,-1.3653846,-.86000001,.31999999,-1.41
718,stare_down,Behaviors,-1.5326923,.92115384,-1.0278846,-1.59,1.28,-1.29
719,startle,Behaviors,-1.1021739,.89021736,1.8706522,-.82999998,.92000002,2.0699999
720,steal_from,Behaviors,-3.3030612,.53163266,.92346936,-3.26,.41,.090000004
721,stop,Behaviors,.079824559,1.4271929,1.2201754,.23999999,1.8099999,1.24
722,strangle,Behaviors,-3.4794118,1.8169118,2.5602942,-3.97,2.0899999,1.21
723,strip,Behaviors,-1.825,1.4514563,1.4669902,-1.55,1.35,.97000003
724,stroke,Behaviors,1.255,.66899997,-.55299997,1.21,.66000003,-1.03
725,study,Behaviors,.94777775,.81538463,-1,1.01,1,-1.29
726,stun,Behaviors,-.6811111,1.0022222,1.4288889,-.34,1.84,1.75
727,stymie,Behaviors,-1.7125,.76875001,.61851853,-.81999999,.64999998,.25999999
728,subdue,Behaviors,-.87021279,2.0297873,1.4329787,-.80000001,1.49,.73000002
729,submit_to,Behaviors,-1.0108696,-2.2684782,-1.5978261,-1.23,-1.26,-1.1900001
730,suck_up_to,Behaviors,-1.8906542,-1.640566,.77102804,-1.52,-1.37,.47
731,sue,Behaviors,-1.0193548,1.4602151,1.1096774,-1.02,1.49,.94
732,suggest_to,Behaviors,1.0860215,.87263155,.49473685,1.2,1.33,.36000001
733,summon,Behaviors,.30186915,1.511215,.76542056,.029999999,1.8200001,.52999997
734,supervise,Behaviors,1.4722222,2.1677778,.65444446,1,2.1600001,-.16
735,support,Behaviors,3.0231578,2.4042106,.68210524,3.01,2.6800001,.22
736,surprise,Behaviors,1.4673268,1.3702971,1.9257426,1.99,1.9,1.77
737,sweet_talk,Behaviors,.99175256,.8917526,.31546393,.94999999,1.79,.34999999
738,swindle,Behaviors,-3.0905263,.62210524,1.1305263,-2.6900001,.36000001,.64999998
739,sympathize_with,Behaviors,2.869307,1.6653465,-.85544556,2.6600001,2.04,-.70999998
740,tackle,Behaviors,-.87789476,2.2326317,2.9505262,-.77999997,2.1099999,2.8399999
741,talk_down_to,Behaviors,-2.7137256,-.64803922,1.1578431,-2.8499999,-.38,1.16
742,talk_to,Behaviors,2.3068628,1.2196078,1.3078431,2.2,1.73,.74000001
743,tantalize,Behaviors,.18064517,1.3695652,1.0559139,-.91000003,.60000002,.56
744,taunt,Behaviors,-2.6603961,-.098019801,1.9168316,-2.3399999,.18000001,1.47
745,teach,Behaviors,3.0179999,2.2650001,1.112,2.8699999,2.8399999,.2
746,tease,Behaviors,-1.3564221,.27142859,1.1770642,-2.1500001,.14,1.22
747,tell_off,Behaviors,-1.329,.91500002,2.109,-1.05,.95999998,2.03
748,tempt,Behaviors,-1.2133334,1.0577778,.59037036,-1.3200001,1.0700001,.12
749,terrorize,Behaviors,-3.5851486,.91881186,2.2356436,-3.6600001,1.8,1.45
750,test,Behaviors,.47800002,.875,.37399998,.36000001,1.21,.12
751,thank,Behaviors,3.1770833,2.1666667,.77604169,3.26,2.6199999,.15000001
752,threaten,Behaviors,-2.8772278,.72871286,1.8326733,-3.1800001,1.29,1.6799999
753,thrill,Behaviors,2.2556818,1.9886364,2.0625,2.5699999,2.1600001,2.8599999
754,tickle,Behaviors,.83100003,1.0779999,2.375,.88,1.3200001,2.27
755,tip,Behaviors,2.5106795,1.5019418,-.0048543718,2.98,2.1199999,-.059999999
756,titillate,Behaviors,1.0829545,1.183908,1.2977011,.66000003,1.27,1.27
757,toast,Behaviors,2.2028301,1.3467289,1.4401869,2.05,1.42,1.4299999
758,torment,Behaviors,-3.319149,.81808507,1.8840425,-3.28,1.08,.56
759,torture,Behaviors,-3.5530233,1.7260466,2.0976744,-3.73,1.66,1.08
760,touch,Behaviors,1.0714285,1.2934066,.30439562,1.03,1.35,-.38
761,train,Behaviors,2.4034781,2.0069566,1.2452174,1.98,2.0799999,.37
762,transact_business_with,Behaviors,1.7643564,1.239604,.91980195,1.49,1.4400001,.49000001
763,trap,Behaviors,-2.6654205,1.3495327,.92803735,-2.6300001,1.26,.69
764,treat,Behaviors,2.6185567,1.8164948,.79175258,2.6600001,2.1199999,.30000001
765,trick,Behaviors,-2.2794392,.56261683,.89813083,-1.99,.50999999,.28999999
766,trust,Behaviors,2.2545455,1.6477273,-.70454544,3.3399999,3.04,-.059999999
767,turn_to,Behaviors,1.6,.34772727,-.045454547,1.91,1.14,-.17
768,underestimate,Behaviors,-1.8661654,-1.1406015,-.62857145,-1.8,-.54000002,-.47
769,undermine,Behaviors,-2.4485438,.43398058,.41650486,-2.24,-.23999999,-.20999999
770,underpay,Behaviors,-3.1315789,.31403509,-.86842102,-2.8,.30000001,-.46000001
771,underrate,Behaviors,-1.8355769,-.48557693,-.41249999,-1.86,.13,-.050000001
772,understand,Behaviors,2.9567308,2.0788462,-.67087376,3.1900001,2.79,-.49000001
773,undress,Behaviors,.99166667,1.3739583,.14583333,1.08,1.73,-.25
774,unfriend,Behaviors,-1.2142857,.94555557,-.33186814,-1.33,.93000001,-.25999999
775,unnerve,Behaviors,-2.0560439,.88461536,1.2571429,-1.37,1.39,.47
776,uplift,Behaviors,3.1967032,2.4703298,.91777778,3.3599999,2.9400001,.75
777,upstage,Behaviors,-1.4279569,1.1086956,1.675,-1.21,1.27,1.95
778,urge,Behaviors,.93942308,1.1538461,1.1644231,.64999998,1.51,1.37
779,use,Behaviors,-2.7320755,.55904764,.85904759,-2.6600001,.14,-.31999999
780,value,Behaviors,2.8402174,1.6967391,-.038461544,2.96,2.3499999,-.31
781,vex,Behaviors,-1.6426966,.15280899,.84606743,-1.88,.69999999,.38999999
782,victimize,Behaviors,-3.4129629,.50833333,1.6824074,-3.27,.67000002,.86000001
783,visit,Behaviors,2.2820001,1.334,.94499999,2.55,1.33,-.02
784,wait_on,Behaviors,.36022729,-.81363636,-.82183909,.64999998,-.70999998,-1.79
785,walk_out_on,Behaviors,-2.1229167,.59895831,1.1125,-2.3499999,1.08,.74000001
786,warn,Behaviors,2.369307,1.8712871,1.7524753,2.28,1.97,1.24
787,wash,Behaviors,1.7867256,.98849559,.49385965,1.36,1.16,-.30000001
788,watch,Behaviors,.25192308,-.13653846,-1.6096154,.2,.54000002,-1.59
789,wed,Behaviors,2.295238,1.9457142,1.2152381,3,2.8,.46000001
790,welcome,Behaviors,2.8477063,1.8366972,1.2110091,2.99,2,1.04
791,wheedle,Behaviors,-1.4746667,-.049333327,.86133331,-1.21,.56999999,.2
792,whine_to,Behaviors,-1.9748148,-1.817037,1.2044444,-1.9400001,-1.5599999,1.49
793,whip,Behaviors,-3.1621053,1.8673685,2.7368422,-3.25,2.1400001,2.47
794,whisper_to,Behaviors,.60642201,-.16605504,-2.098165,.41,.079999998,-2.5
795,wink_at,Behaviors,1.11,.63499999,-.022,1.52,.87,.02
796,work,Behaviors,-.19696969,.99191922,1.0212121,.27000001,1.51,.99000001
797,worship,Behaviors,-.37821782,-.37623763,-.096039608,.0099999998,.41,.37
798,wrestle_with,Behaviors,-.14271845,1.6067961,2.6504855,-.12,1.21,2.3599999
799,wrong,Behaviors,-2.9442308,-.047115386,.83461541,-2.9200001,.69,.5
800,yell_at,Behaviors,-2.2669566,.71739131,2.7260869,-1.74,1.13,2.6400001
801,yield_to,Behaviors,.50860214,-.9894737,-1.2105263,0,-.79000002,-.99000001
1710,abandoned,Modifiers,-3.0457447,-1.9457446,-1.0064516,-3.25,-.58999997,-1.23
1711,able_bodied,Modifiers,2.9977272,2.2183907,1.5126437,2.98,2.76,1.5700001
1712,absentminded,Modifiers,-2.02,-1.743,-1.256,-1.6,-1.6799999,-1.49
1713,abusive,Modifiers,-3.6274726,.57472527,2.2098901,-3.6900001,1.17,1.86
1714,abusive_physically,Modifiers,-3.5392158,.15980393,2.2303922,-3.76,.43000001,2.04
1715,abusive_verbally,Modifiers,-3.4383838,.6111111,2.3777778,-3.26,1.2,2.2
1716,accommodating,Modifiers,2.4037313,1.05,.22164179,2.4000001,1.38,-.38
1717,acquiescent,Modifiers,-.13552631,-1.1078948,-1.3947369,.61000001,-.37,-1
1718,active,Modifiers,2.7643564,2.0633664,3.1059406,2.8599999,2.3699999,2.6500001
1719,adaptive,Modifiers,2.8135922,1.8970873,.85533983,2.8399999,2.71,.54000002
1720,adventurous,Modifiers,2.1990654,1.9953271,2.5169811,2.45,2.2,2.1199999
1721,affable,Modifiers,1.9404762,.95476192,.71190476,1.3200001,.89999998,.55000001
1722,affected,Modifiers,.13592233,.0087378668,.16019417,-.07,.66000003,.14
1723,affectionate,Modifiers,2.8021052,1.4105263,.31789476,2.5799999,1.87,-.93000001
1724,afraid,Modifiers,-1.7588785,-1.753271,-.47009346,-1.97,-1.13,-.61000001
1725,aggravated,Modifiers,-2.2060606,-1.0414141,.90202022,-2.4200001,-.31,.88
1726,aggressive,Modifiers,-.97227722,1.6376238,2.4702971,-.82999998,1.46,2.2
1727,aggrieved,Modifiers,-1.7419355,-.8956989,-.15053764,-1.46,-.36000001,-.44
1728,agitated,Modifiers,-2.2038834,-.91553396,.93106794,-1.97,-.77999997,1.1
1729,agonized,Modifiers,-2.6392593,-1.4283582,.22537313,-2.75,-.88999999,-.13
1730,agreeable,Modifiers,2,.50300002,-.22499999,1.99,1.09,-.54000002
1731,aimless,Modifiers,-1.86875,-2.1677084,-1.9083333,-1.51,-1.9400001,-1.4400001
1732,alarmed,Modifiers,-1.2247618,-.57047617,1.6152381,-1.37,.20999999,1.53
1733,aloof,Modifiers,-1.2770833,-.86250001,-1.6520833,-.80000001,-1.14,-1.25
1734,ambitious,Modifiers,2.2514019,2.0289719,1.8682243,2.5899999,2.4400001,1.36
1735,amorous,Modifiers,1.7614458,1.2060241,.96987951,1.85,1.46,.50999999
1736,amused,Modifiers,2.6947367,1.1745614,1.1535088,2.52,1.4400001,.92000002
1737,amusing,Modifiers,2.428,1.27,1.694,2.3800001,1.75,1.78
1738,angry,Modifiers,-1.9806452,.04408602,1.5516129,-1.77,.56999999,1.8
1739,anguished,Modifiers,-2.2414894,-1.6489362,-.77659577,-1.97,-.68000001,-.80000001
1740,annoyed,Modifiers,-1.977451,-.93039215,.29215688,-2.0799999,-.56999999,.52999997
1741,annoying,Modifiers,-2.6912622,-.057281546,2.0417476,-2.1500001,.23,1.9400001
1742,antisocial,Modifiers,-1.4345794,-1.3383178,-1.7757009,-1.64,-1.65,-2.3399999
1743,anxious,Modifiers,-2.0303922,-1.6294117,.87352943,-1.6900001,-1.08,.57999998
1744,apathetic,Modifiers,-1.0407767,-1.1326733,-2.0029411,-1.2,-.80000001,-1.79
1745,appalled,Modifiers,-1.9470588,-.64019608,.1882353,-1.22,-.18000001,.41
1746,appreciative,Modifiers,3.1427083,1.6572917,.22708333,3.21,2.4100001,.079999998
1747,apprehensive,Modifiers,-1.405102,-1.344898,-.76632655,-1.45,-.46000001,-.63
1748,aroused,Modifiers,2.0265958,1.4755319,1.6329787,2.1600001,1.66,1.05
1749,arrogant,Modifiers,-2.5166667,-.011764707,1.5852941,-2.3800001,-.40000001,1.79
1750,artistical,Modifiers,2.372165,1.0721649,.61874998,2.4000001,1.4,-.72000003
1751,ashamed,Modifiers,-1.8897196,-1.9672897,-1.782243,-2.3599999,-.41,-1.73
1752,assertive,Modifiers,1.6475247,2.1772277,1.9693069,1.3099999,2.3599999,1.88
1753,astonished,Modifiers,1.1522727,.64886361,1.0647727,.85000002,.66000003,.95999998
1754,at_ease,Modifiers,2.95,1.2010639,-1.4627659,2.8399999,1.99,-2.0999999
1755,attentive,Modifiers,2.9150944,1.6971428,.0018867957,2.8,2.04,-.74000001
1756,attractive,Modifiers,2.2794392,2.0336449,.44299066,2.3599999,2.26,.69
1757,audacious,Modifiers,.23695652,1.3576087,1.9217391,.47999999,1.24,1.75
